radiant_win,avg_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
False,6,21,54,91,3,29,111,7,53,1,42
True,21,76,26,131,53,104,110,106,108,8,35
True,36,129,102,10,11,131,9,136,26,21,39
False,23,111,42,131,94,71,84,61,102,44,129
False,36,48,39,113,14,42,9,64,137,21,19
True,26,25,6,74,108,57,20,70,28,126,64
True,36,53,111,20,44,59,70,71,85,99,14
False,20,31,26,39,1,2,27,13,96,42,86
True,16,131,114,96,8,39,110,30,20,14,1
False,8,105,2,126,114,30,58,49,43,102,8
True,12,104,126,14,70,27,13,49,41,131,35
False,19,26,96,39,74,42,67,38,86,17,62
True,36,11,16,100,62,113,53,67,21,34,65
False,23,108,75,74,131,1,69,9,106,27,42
False,14,30,70,2,17,88,84,95,74,62,1
True,18,83,104,12,131,25,74,136,26,73,98
False,22,21,64,26,137,67,100,1,28,11,131
True,25,8,64,37,4,28,14,36,80,86,95
True,31,22,135,53,49,37,20,123,97,70,131
False,31,70,86,104,48,50,80,60,54,131,57
True,11,53,42,75,49,106,97,87,68,4,1
True,36,23,9,48,64,131,81,17,7,98,73
True,18,64,6,102,107,106,138,20,47,131,14
False,24,59,136,38,27,44,2,85,74,48,50
True,16,71,26,106,113,37,7,42,114,121,84
False,33,108,102,49,21,39,57,63,86,131,76
True,13,54,75,47,131,1,30,8,13,81,97
True,36,79,2,39,51,95,85,131,106,54,135
True,21,8,19,72,50,39,64,22,86,38,70
True,11,23,59,50,41,123,74,95,131,29,53
True,22,22,94,105,14,20,38,68,39,44,50
True,17,136,19,9,131,28,29,8,101,74,26
True,36,11,46,131,98,105,69,41,74,126,100
True,25,22,2,70,86,74,53,16,30,55,25
True,9,93,129,121,42,45,104,44,36,84,54
True,32,105,8,49,83,52,62,74,131,63,26
False,20,25,49,101,10,40,29,26,76,9,44
True,11,22,7,53,1,71,62,2,29,36,114
True,9,5,131,15,25,114,97,18,22,75,104
True,36,23,14,131,106,21,39,10,26,69,9
False,33,106,72,5,71,96,7,14,9,40,22
True,19,71,1,94,123,45,28,25,18,131,75
True,21,13,35,89,69,16,84,76,75,14,25
False,11,101,104,39,44,71,2,84,46,14,87
False,16,97,9,87,112,18,79,53,60,94,64
True,8,48,123,30,21,104,12,16,33,26,17
False,10,131,49,93,74,105,106,14,30,86,41
False,16,98,86,85,9,17,123,70,42,28,75
True,36,74,66,18,131,16,96,10,52,13,34
True,6,131,101,49,67,86,16,83,35,1,21
True,22,21,102,22,55,8,41,131,51,121,13
True,7,62,131,114,37,63,26,74,2,5,49
False,21,18,26,96,5,82,34,100,44,109,97
True,11,37,36,14,7,10,50,71,104,1,74
False,21,34,21,107,131,44,40,86,129,54,15
False,31,27,10,120,46,105,126,76,20,68,14
False,31,11,29,51,112,114,126,107,20,46,61
True,14,63,17,35,94,7,45,12,5,41,9
False,36,84,93,86,131,64,35,137,106,3,34
True,21,45,14,94,96,74,21,136,131,8,53
False,18,74,27,104,19,131,96,67,16,53,111
True,28,8,17,136,20,83,37,21,14,28,102
True,6,44,76,84,14,7,19,58,29,49,6
True,10,11,44,131,19,3,13,104,8,26,49
False,32,108,25,26,86,39,126,87,93,40,19
False,20,7,50,12,129,19,13,99,106,5,35
True,18,37,93,86,35,2,44,126,131,75,104
False,16,8,128,28,30,110,48,97,14,26,13
False,27,67,17,26,28,131,14,13,69,35,74
False,36,28,20,129,74,86,59,56,14,79,48
True,24,114,84,21,131,2,25,86,54,104,90
True,19,35,42,71,108,26,52,131,110,73,9
False,31,8,75,47,5,20,57,53,112,19,6
True,34,108,64,111,10,21,52,72,32,2,35
True,23,31,11,35,7,52,39,10,14,87,131
True,16,44,14,111,47,40,17,63,31,102,55
True,36,131,53,121,19,69,44,2,25,123,102
False,11,81,84,63,35,25,88,50,44,129,61
True,16,106,63,23,123,64,131,27,74,93,99
True,15,54,50,48,131,44,64,94,105,35,60
True,36,70,18,131,103,82,99,105,114,38,86
False,18,71,14,87,21,54,62,23,73,131,67
False,35,72,37,131,71,61,79,19,67,86,112
False,19,14,44,28,86,7,11,30,68,16,8
False,19,66,114,131,25,49,67,85,121,93,137
False,23,71,5,13,41,131,17,18,2,87,30
True,10,27,35,100,26,129,38,88,74,6,84
True,8,25,84,47,68,37,9,136,105,59,11
True,22,57,49,74,2,94,10,42,50,88,104
True,22,22,113,96,50,32,72,17,30,2,9
False,21,40,25,95,29,85,131,39,84,35,91
True,14,22,12,15,7,131,42,66,119,61,44
False,36,98,87,113,21,37,18,19,49,101,88
True,24,30,70,126,16,68,123,131,96,25,94
False,16,19,17,67,53,9,33,41,35,71,7
True,19,49,7,69,103,36,102,17,15,54,51
True,25,14,50,98,34,48,105,44,53,121,76
False,26,131,39,6,108,74,34,123,70,49,137
True,29,42,71,13,22,86,16,48,131,136,39
True,31,40,11,44,129,14,64,73,15,68,106
False,16,86,6,50,14,73,129,11,57,53,131
True,14,30,6,38,102,76,99,14,84,81,63
False,21,14,26,93,27,11,80,131,6,88,2
False,11,126,131,40,10,60,123,25,30,16,44
False,7,2,5,94,56,85,106,42,95,123,131
False,16,54,50,83,21,78,6,39,138,104,97
True,20,74,98,11,20,131,86,85,25,129,6
True,36,74,5,63,88,129,70,58,11,131,104
False,29,31,94,99,49,88,39,63,85,7,131
False,22,67,5,53,73,123,62,86,26,41,55
False,11,131,138,112,19,88,14,42,76,40,94
False,16,32,65,67,86,81,96,31,39,44,22
True,22,15,84,98,131,17,75,36,104,8,64
True,24,123,2,53,14,93,36,74,69,67,79
False,30,49,131,39,6,40,88,21,2,68,44
True,29,102,107,52,63,20,39,126,97,55,1
False,34,9,22,86,128,19,126,2,1,87,110
True,8,84,44,123,13,42,8,28,65,59,26
True,12,96,131,13,86,46,35,88,102,18,135
True,19,93,2,84,131,35,112,59,83,10,62
False,36,71,43,98,131,72,28,23,10,37,21
True,21,60,106,46,30,89,128,76,86,98,25
True,36,7,109,92,83,131,97,86,46,88,47
False,29,88,107,109,96,131,72,37,86,129,75
False,11,37,9,94,120,42,2,8,75,106,57
False,21,52,74,1,131,96,48,38,25,64,22
True,32,80,93,131,50,16,64,20,86,42,84
False,31,1,31,26,14,30,11,96,25,75,86
False,9,14,131,75,48,104,94,51,110,2,56
False,7,15,131,81,39,88,8,40,59,87,136
True,18,27,56,44,14,96,54,131,87,1,121
True,36,79,70,25,121,137,107,131,14,111,108
True,3,9,40,31,42,105,85,62,32,3,1
False,16,53,20,60,42,126,17,70,87,62,75
False,26,26,74,38,131,73,107,42,20,50,54
False,16,7,131,112,104,10,8,2,35,40,91
True,11,9,11,50,1,137,131,57,71,93,113
False,11,68,97,6,53,4,65,49,131,15,27
True,25,131,74,97,75,85,44,27,14,113,98
True,31,121,42,128,25,31,32,68,131,22,96
True,8,64,36,42,47,30,2,41,52,26,27
True,34,8,52,32,87,84,123,73,29,126,50
True,18,119,70,84,59,87,4,40,16,29,56
False,19,49,21,42,31,13,90,104,70,111,131
False,18,42,26,7,44,138,100,104,106,131,49
True,36,73,17,131,53,57,103,110,113,12,97
False,11,5,71,15,44,16,35,131,49,75,1
False,21,69,67,131,11,88,70,35,84,5,39
False,16,75,104,52,44,71,27,93,36,76,35
False,21,31,76,69,70,121,104,49,86,5,123
True,13,10,136,84,20,25,46,78,7,30,63
True,24,71,131,76,96,42,86,6,104,35,87
False,13,98,39,93,36,26,104,20,44,131,61
True,16,104,27,8,30,48,72,5,106,88,19
False,16,53,8,102,35,26,14,85,21,2,74
True,28,86,21,30,36,110,95,74,123,25,26
True,36,86,35,87,42,106,72,104,25,109,68
True,7,53,2,98,34,19,74,67,104,27,99
True,12,37,27,94,13,99,131,75,95,39,128
False,31,21,86,15,88,84,40,16,2,8,109
True,24,23,54,86,26,106,72,53,100,37,15
False,21,105,104,47,42,50,93,131,2,18,22
False,16,56,21,95,73,70,36,50,123,26,11
True,11,70,131,22,42,72,88,73,52,94,28
False,20,2,15,34,131,32,57,96,62,48,22
False,18,44,111,74,20,28,42,14,16,34,5
True,6,88,105,47,123,25,101,2,70,35,8
True,9,93,71,104,21,123,25,135,126,50,136
False,34,31,120,131,7,114,21,63,8,88,106
True,8,120,54,22,26,77,42,53,7,71,104
True,14,106,136,104,34,44,18,26,85,131,120
True,36,7,102,39,98,10,78,5,86,49,76
True,8,59,35,131,22,99,93,20,113,14,84
False,25,35,86,83,20,104,44,85,80,131,39
False,23,29,74,58,9,6,88,48,52,31,47
True,30,85,70,25,20,87,107,52,44,9,7
True,12,35,119,40,15,48,31,91,28,79,25
True,36,93,131,75,20,21,27,2,106,41,111
False,28,5,2,3,46,44,30,135,93,14,31
False,18,26,81,59,41,73,131,14,40,18,83
True,23,79,35,51,2,18,37,21,108,36,48
False,24,113,67,26,83,77,75,39,1,62,7
False,31,30,62,93,26,75,29,48,25,51,40
True,26,138,84,137,45,35,49,30,19,96,63
False,22,39,55,76,88,44,9,14,17,2,41
True,27,40,93,83,71,13,54,29,22,88,101
False,24,71,60,44,128,11,102,21,34,94,15
True,31,26,35,121,33,10,83,75,21,15,59
False,35,22,8,63,21,56,131,10,71,83,129
False,18,104,26,63,14,50,99,53,126,67,123
False,36,111,44,78,74,131,88,86,98,21,53
True,11,15,62,1,30,94,49,69,90,12,5
True,26,19,106,107,37,21,87,94,17,129,128
True,12,28,83,14,131,70,11,44,111,22,2
True,29,131,86,47,25,136,74,99,8,38,37
False,15,35,22,69,94,48,119,11,23,54,71
False,36,126,106,51,38,64,119,35,14,34,39
True,26,126,51,2,110,8,71,53,107,40,41
True,24,4,35,131,38,11,43,136,5,86,84
False,19,99,62,106,37,54,35,25,59,40,71
True,16,29,137,128,1,14,44,90,84,131,15
True,23,38,31,9,50,36,5,55,72,131,25
True,17,31,41,113,104,75,42,11,37,1,121
True,12,112,59,30,1,2,49,44,87,113,9
True,33,14,9,131,88,13,108,20,123,105,6
True,24,36,128,93,40,4,5,57,43,110,138
False,21,8,98,40,129,30,102,2,5,63,131
False,31,60,13,31,79,19,84,131,129,39,49
True,3,89,47,11,6,51,56,136,86,126,91
True,18,74,42,37,123,15,87,18,76,129,14
False,12,22,62,30,98,109,75,74,7,6,49
True,16,54,40,36,98,100,29,26,8,2,123
True,13,39,4,85,62,14,53,84,44,2,37
False,28,102,39,1,92,110,59,123,35,104,114
False,10,62,22,7,102,94,2,30,60,27,6
True,7,97,19,20,88,8,31,81,62,35,29
True,26,72,35,27,15,34,21,76,104,41,87
False,18,62,39,18,15,84,75,114,8,81,88
True,17,39,42,123,131,56,27,64,44,49,21
False,35,5,2,95,13,88,73,7,19,119,96
True,21,36,86,19,9,76,39,51,35,98,20
False,31,8,39,7,26,104,131,13,60,18,40
False,16,131,135,57,25,1,30,69,101,74,42
False,19,22,86,25,94,129,9,14,87,137,21
False,14,131,112,96,67,15,109,101,99,53,6
True,29,112,17,62,16,53,83,33,25,64,13
True,18,73,79,14,128,86,111,104,13,63,32
False,13,14,75,30,44,25,10,23,131,109,70
False,28,120,110,19,5,25,104,68,11,13,75
True,10,26,11,4,44,64,94,35,75,95,131
True,17,74,131,27,11,31,51,82,91,72,137
False,18,36,74,33,8,98,6,44,131,42,64
False,3,25,5,129,86,95,2,49,31,22,131
False,36,21,94,106,51,121,131,96,80,86,44
True,21,8,97,21,121,14,9,94,60,57,26
False,32,136,93,30,74,23,92,102,59,94,27
False,24,33,67,8,27,21,26,64,114,53,96
True,29,50,74,86,70,61,14,111,51,49,18
False,21,9,1,135,37,26,63,131,30,129,42
False,21,104,44,84,22,28,111,25,74,131,96
False,18,91,11,84,25,62,35,13,77,68,131
True,17,23,85,8,131,35,16,21,71,53,97
False,23,30,7,5,131,1,61,44,2,40,88
True,15,64,98,44,102,39,36,29,119,111,6
False,29,42,106,90,98,22,111,119,14,93,11
True,22,12,74,92,51,49,53,96,64,44,35
True,11,17,5,73,105,104,11,28,128,86,113
True,14,1,123,74,104,22,64,131,97,94,54
True,22,6,52,104,14,131,106,96,31,63,26
True,16,45,101,28,88,35,21,42,6,123,131
False,22,104,36,5,17,87,96,42,53,68,26
True,13,39,14,98,30,6,114,37,4,108,9
True,11,99,53,39,20,11,74,7,131,10,91
False,22,105,8,23,57,129,7,56,60,17,44
True,20,97,105,108,39,44,64,28,5,106,114
True,24,25,39,15,37,87,106,112,138,35,53
True,16,1,37,16,86,32,61,40,131,105,8
True,24,113,25,131,19,105,106,95,49,84,108
True,25,96,35,131,64,93,48,17,50,123,16
True,17,64,14,114,28,54,44,17,27,16,9
True,21,131,11,95,29,35,97,36,101,39,70
True,23,53,114,5,13,98,14,2,62,10,20
False,23,39,108,9,51,75,4,123,60,48,40
False,35,129,93,53,30,1,74,98,44,34,86
True,17,131,51,42,56,36,17,2,14,71,8
False,13,76,11,38,7,71,70,136,39,108,131
False,17,102,18,131,21,67,26,126,44,110,9
False,12,96,72,8,17,100,42,35,7,6,71
False,12,16,7,8,31,88,25,60,1,62,131
False,18,14,16,7,93,35,36,29,67,107,63
True,19,114,86,131,2,13,62,104,37,88,18
True,12,5,6,21,108,33,74,16,44,26,84
False,7,99,9,36,14,100,101,53,8,16,39
False,32,18,131,2,64,53,74,87,123,41,44
True,23,6,15,100,102,123,11,44,96,131,5
False,8,79,71,94,8,84,86,1,104,41,31
True,31,57,40,25,126,2,54,128,104,17,102
True,36,35,30,39,93,95,23,52,88,138,17
True,16,44,105,20,51,17,64,121,54,98,21
True,26,53,67,126,37,96,49,54,27,20,11
True,12,14,22,1,56,131,36,119,34,42,2
False,36,101,69,42,31,86,74,2,15,56,104
True,19,59,75,135,119,48,74,93,137,131,87
True,16,42,106,27,20,11,26,71,19,15,47
False,26,25,131,2,44,14,45,98,106,94,27
True,22,20,21,14,56,52,9,29,131,54,40
False,21,70,86,39,71,27,131,95,15,50,84
False,16,71,103,64,84,12,72,49,11,44,33
False,21,131,57,73,49,37,3,60,64,8,16
False,16,46,54,94,75,76,35,16,131,15,1
False,13,99,40,19,74,44,31,69,52,21,102
False,7,111,1,106,59,30,110,121,63,14,8
True,2,104,96,28,42,81,29,49,38,16,128
True,19,131,93,11,77,26,104,40,39,67,83
True,14,31,14,94,131,40,2,35,54,84,9
False,32,8,64,74,40,23,104,53,131,13,37
True,27,53,17,44,69,123,18,77,131,25,20
True,18,27,55,8,80,14,131,81,31,28,74
False,26,11,20,86,10,2,28,131,114,111,14
True,4,7,25,84,42,91,53,26,48,61,31
False,13,54,10,46,53,26,2,84,81,22,27
True,17,102,39,131,25,23,9,36,30,129,41
True,26,86,31,10,85,2,21,102,70,131,104
True,19,20,131,74,98,46,88,26,70,104,10
True,6,35,88,70,54,83,75,71,25,42,2
False,28,29,64,48,34,9,136,97,11,95,49
True,6,85,77,119,99,63,44,56,45,21,26
False,35,17,70,26,64,129,5,13,94,131,96
False,28,44,36,91,60,86,131,2,35,50,102
False,6,64,84,128,20,6,9,18,87,97,85
True,18,30,84,131,70,8,19,11,36,44,20
True,27,8,2,64,14,63,9,19,53,41,71
False,25,14,128,29,8,17,16,114,9,102,50
True,33,74,16,92,71,63,44,58,42,102,107
True,29,55,64,72,31,126,98,85,13,26,67
True,35,88,22,110,27,67,53,100,69,49,34
False,8,42,119,39,20,27,11,2,10,18,123
True,26,45,104,106,40,6,97,131,26,54,22
True,15,41,29,131,120,123,64,1,39,27,84
True,31,38,51,8,34,59,15,91,42,131,39
False,21,114,13,111,14,89,123,131,17,49,1
True,26,102,114,40,96,103,27,104,26,87,21
False,21,11,51,5,41,137,126,57,93,47,34
False,10,128,53,19,1,17,103,123,25,5,21
True,13,104,123,23,89,35,64,93,26,20,7
False,31,129,109,31,86,11,63,26,16,8,106
True,14,6,76,49,37,45,72,22,54,123,2
True,32,137,57,18,131,20,31,36,2,45,67
True,15,84,137,36,67,14,69,102,8,19,26
True,31,111,16,44,126,19,8,86,14,120,47
False,21,9,39,5,107,96,68,26,108,1,131
True,26,104,31,70,7,45,108,17,50,88,95
True,34,16,21,106,131,45,54,26,129,39,110
True,13,71,128,14,44,97,80,20,34,137,59
True,26,131,16,104,56,79,10,50,44,11,86
False,7,50,14,61,128,10,98,46,85,119,67
False,12,98,46,123,11,84,63,2,50,74,83
False,14,70,53,30,15,60,21,2,75,17,85
False,12,57,21,120,131,86,107,35,119,34,1
True,13,68,74,56,8,97,72,96,79,84,93
True,11,50,42,1,39,64,13,30,114,131,16
False,5,67,39,2,68,83,69,74,26,44,119
True,6,27,2,99,6,53,43,123,104,94,34
True,22,30,99,71,113,44,8,85,51,74,111
False,23,36,108,95,9,45,23,25,70,20,7
True,11,64,137,44,16,14,41,6,26,63,114
False,18,86,2,39,30,44,42,35,50,84,97
True,20,25,31,93,107,29,113,8,39,84,7
True,16,68,108,98,71,75,19,109,7,53,27
True,26,25,74,5,97,16,119,8,13,64,2
False,5,70,39,26,14,96,2,74,19,54,131
True,24,62,39,102,35,114,129,138,22,68,106
False,31,93,86,68,104,21,25,26,95,131,2
False,29,110,19,103,42,86,14,123,3,114,112
True,7,131,19,27,81,92,54,22,40,137,39
True,11,87,131,2,8,86,14,89,137,19,123
True,14,61,35,86,44,82,109,46,92,28,131
False,16,42,28,114,83,14,44,84,102,21,85
True,28,35,131,120,136,11,25,47,84,119,114
True,36,49,13,85,19,21,79,104,35,25,53
False,18,8,64,7,26,2,14,123,25,97,114
True,13,26,94,25,131,60,5,28,44,86,14
False,18,112,135,39,44,83,42,102,2,25,131
False,24,25,53,60,5,11,86,100,71,10,129
False,23,99,11,64,97,14,123,93,20,61,2
False,3,43,6,40,27,35,8,84,14,20,53
False,36,15,22,42,137,91,26,30,54,16,96
True,23,104,119,14,44,135,99,20,5,17,37
False,36,79,64,59,25,136,14,131,16,63,120
True,16,42,16,21,138,72,44,8,9,26,85
True,14,73,123,72,54,59,62,42,63,44,86
False,31,44,104,63,39,86,1,84,13,53,28
False,6,36,93,90,8,45,59,94,50,34,46
True,17,10,104,106,131,7,85,35,44,57,135
True,30,64,1,97,37,74,14,16,2,131,44
True,21,93,19,57,64,98,17,51,63,27,42
False,30,107,49,57,44,43,70,131,74,71,91
True,28,96,37,20,21,13,9,97,11,86,58
True,18,64,131,106,42,14,71,41,16,35,37
True,31,26,11,75,42,14,86,15,7,27,63
True,9,88,138,8,71,27,36,74,131,44,29
False,7,8,131,26,47,25,64,74,61,104,1
True,24,63,84,37,36,44,22,51,121,58,21
False,30,131,101,34,54,29,2,87,93,36,64
True,29,48,104,17,131,102,58,21,1,14,13
False,23,107,7,63,1,86,14,49,39,22,53
False,12,75,137,123,91,136,74,77,44,57,85
True,22,22,110,101,67,18,106,1,30,14,81
True,36,105,16,93,86,25,128,102,39,41,97
False,18,52,62,1,25,79,80,31,26,7,8
False,20,106,53,88,98,8,18,7,27,97,39
True,24,102,49,25,70,131,84,14,94,74,88
False,4,10,13,25,81,88,67,7,20,131,74
True,36,20,85,92,47,44,11,104,83,3,114
True,34,111,39,16,131,70,49,88,96,35,31
True,12,30,88,100,25,49,94,39,53,20,104
False,12,114,14,30,16,75,101,74,11,131,67
True,16,51,109,59,20,22,128,41,74,129,14
False,28,6,65,36,106,35,21,64,99,123,23
True,19,57,30,17,88,35,113,8,86,22,96
True,16,27,93,36,7,74,2,5,54,17,9
False,23,64,35,60,26,42,119,44,50,1,16
True,28,25,39,103,22,16,129,14,94,90,37
True,11,30,84,35,104,42,92,10,49,37,33
True,6,8,36,131,2,53,86,28,68,25,100
True,18,86,32,113,88,108,7,26,73,70,131
False,11,25,105,136,126,131,33,36,8,14,30
True,22,81,57,39,9,86,131,49,97,111,44
False,14,64,29,31,86,44,63,5,53,123,2
True,29,101,42,131,31,16,49,14,73,98,26
True,12,137,35,46,131,123,113,26,10,18,64
True,7,84,26,30,11,18,25,37,71,41,35
True,29,104,123,106,18,8,108,21,7,39,65
True,13,14,75,42,21,56,67,84,15,22,101
True,16,67,14,76,86,21,48,35,107,74,131
True,19,37,23,54,26,35,60,58,9,25,131
False,10,76,1,31,131,129,36,7,101,34,63
True,26,32,131,26,44,16,111,108,123,39,1
False,33,128,30,44,86,26,36,85,1,123,16
True,36,106,18,104,136,88,68,32,131,84,14
True,13,14,6,11,104,45,2,91,136,46,75
True,35,53,86,138,2,30,21,106,102,69,25
True,22,52,30,131,92,81,2,76,6,86,84
False,6,34,56,103,131,94,91,26,95,1,42
True,21,87,9,93,20,80,48,51,114,74,129
False,22,55,74,87,1,70,71,73,82,102,104
False,18,50,8,7,17,137,14,42,60,102,41
True,17,53,64,63,73,29,28,14,106,8,123
True,23,53,14,35,73,51,21,102,41,36,131
True,12,17,121,47,2,12,26,6,84,70,44
False,20,36,27,22,75,74,131,60,53,94,66
True,11,59,4,30,131,81,5,14,42,18,63
False,21,8,104,74,64,106,126,44,27,38,14
False,13,75,110,6,2,43,7,55,22,123,25
True,19,67,40,131,120,76,98,84,44,28,88
False,35,131,1,17,84,83,20,13,25,88,100
True,7,7,35,104,44,56,1,64,12,90,58
False,9,93,88,104,30,46,6,25,64,85,42
True,11,35,86,56,93,12,26,74,114,131,20
True,14,44,14,99,83,106,89,129,131,1,74
False,11,39,138,28,14,67,74,112,8,64,57
True,29,57,53,35,42,44,131,110,16,70,56
True,16,14,93,5,19,17,29,53,74,41,30
False,21,53,99,131,6,123,13,19,44,79,16
True,14,21,20,53,29,64,108,101,76,67,84
True,6,27,7,70,11,88,43,131,42,35,93
False,26,114,87,108,105,86,106,131,94,84,79
True,17,37,20,102,129,39,2,14,131,9,34
True,11,44,123,14,96,75,64,25,28,26,41
True,8,95,20,41,74,30,84,1,10,14,9
False,14,104,62,39,95,30,94,14,64,93,49
True,32,34,62,25,131,54,14,6,52,81,85
True,31,34,30,16,83,18,40,114,12,71,27
True,14,25,63,28,126,40,9,98,76,21,131
True,15,44,94,36,84,96,22,71,20,106,93
False,18,22,104,111,97,48,94,79,64,30,108
True,15,77,44,98,37,131,30,6,75,25,36
False,24,44,47,131,14,49,39,93,102,30,60
True,16,131,3,42,104,25,2,26,9,13,35
True,27,84,22,120,70,131,129,9,1,7,110
True,22,95,14,87,39,103,62,17,86,8,131
False,26,2,76,93,25,34,36,60,26,67,83
True,29,108,72,136,9,113,109,105,104,27,106
True,6,32,102,44,80,83,59,26,1,37,7
False,26,131,129,106,8,50,7,11,10,88,5
True,31,131,83,44,43,137,11,97,84,31,49
True,8,56,22,81,19,30,28,64,84,43,6
True,28,57,44,123,104,25,47,35,11,74,36
True,33,34,29,16,27,67,8,131,106,22,35
True,26,19,13,105,96,8,93,112,14,89,104
False,17,94,79,128,40,53,86,13,44,88,104
False,14,21,82,53,8,71,85,75,76,16,41
True,11,91,25,54,23,131,19,1,36,85,40
False,29,35,98,12,111,58,108,131,53,41,112
True,13,10,7,84,27,11,64,1,14,59,99
True,36,58,131,70,98,80,39,1,2,14,19
True,19,40,25,79,49,18,63,5,97,21,6
False,23,11,37,7,131,39,70,35,99,97,27
False,24,25,27,70,86,84,8,71,106,131,96
True,18,46,41,81,9,5,29,14,1,74,131
False,21,16,128,34,131,54,70,92,98,22,71
True,16,26,94,5,28,36,17,84,93,20,14
True,11,131,102,1,56,84,72,63,31,21,18
False,15,22,44,15,71,9,63,97,54,94,88
True,13,57,107,14,121,25,20,63,28,84,26
False,26,86,2,138,64,131,68,47,20,73,1
True,18,14,38,21,26,88,74,35,9,123,44
False,25,26,96,114,53,102,25,55,22,21,128
True,17,26,56,63,14,11,123,38,29,137,114
False,26,30,2,85,44,13,64,94,14,137,25
False,9,64,72,19,76,1,84,26,131,44,77
False,36,105,69,1,75,86,57,101,44,28,53
False,36,100,33,10,131,80,129,22,51,136,11
False,34,120,84,21,104,34,11,119,14,126,5
True,14,53,71,18,30,90,81,11,25,21,88
True,24,131,5,2,36,8,67,96,17,65,128
True,22,11,71,131,114,44,86,26,58,8,2
True,14,70,47,27,131,61,13,15,75,7,46
True,7,128,44,81,80,9,75,105,102,14,2
True,26,111,74,135,20,8,131,19,21,104,48
False,19,8,96,85,20,9,21,83,39,123,14
False,19,2,16,75,123,8,21,6,64,104,102
True,35,25,73,5,84,104,23,131,70,113,30
True,31,131,28,44,14,68,64,34,70,121,29
True,36,14,44,25,34,57,64,16,54,131,106
True,35,34,49,82,102,29,39,26,86,7,81
True,8,14,88,104,44,5,123,28,46,22,26
True,11,88,44,36,40,126,50,2,27,128,94
True,23,84,48,86,14,70,39,104,8,131,75
False,13,8,39,5,10,40,75,73,44,102,137
True,27,59,44,75,16,131,109,119,94,7,48
False,18,29,86,74,123,46,131,49,4,32,40
True,35,21,49,52,73,58,8,53,135,76,83
False,32,86,129,74,6,97,62,19,93,5,42
False,18,136,45,64,87,93,47,86,76,131,8
True,31,26,42,16,101,137,11,111,131,10,57
True,22,20,5,81,67,98,138,131,16,26,113
True,21,2,50,25,93,92,64,8,81,71,39
False,7,86,14,84,128,70,28,53,8,102,22
True,33,67,14,108,131,38,70,75,19,34,92
False,19,93,37,36,63,7,56,2,87,34,25
False,33,10,83,95,99,131,98,34,93,82,18
True,21,86,131,9,96,44,74,71,8,112,63
True,26,25,21,19,55,131,93,78,20,14,76
True,11,2,86,84,35,70,25,8,14,85,49
True,11,70,26,47,9,37,64,41,63,105,107
True,36,106,70,85,69,31,13,121,42,129,123
True,22,26,131,49,104,22,123,129,17,62,77
True,26,22,82,136,64,47,8,123,69,14,13
False,22,123,87,126,70,106,131,82,72,76,53
False,16,1,62,14,102,37,114,86,31,8,63
True,14,96,74,42,26,51,44,58,46,14,36
False,10,39,38,84,106,93,9,3,37,60,97
True,12,99,30,67,91,106,13,131,93,7,123
True,19,111,42,1,76,31,72,84,27,44,113
False,9,11,114,9,37,104,50,41,99,17,121
True,11,5,23,25,35,49,131,73,60,48,31
False,16,86,1,46,53,96,73,42,49,35,65
True,31,81,87,74,96,26,128,104,44,100,31
True,5,7,11,17,30,105,128,95,106,123,1
True,35,21,126,14,86,54,79,7,87,106,70
True,13,20,28,64,106,42,98,70,51,123,14
True,15,9,44,108,74,131,61,34,1,25,28
False,8,32,86,44,14,49,27,81,62,35,42
True,6,104,74,61,89,81,80,114,26,3,29
True,25,16,36,68,64,93,104,85,67,61,9
False,22,4,71,46,30,2,131,59,74,22,60
True,19,131,44,50,104,59,75,26,114,81,74
True,11,11,88,84,49,104,126,25,21,55,50
True,7,47,35,12,87,64,88,6,95,62,36
False,21,97,41,48,20,39,9,34,8,27,19
True,17,126,131,42,26,11,128,136,30,35,85
True,17,126,5,18,39,29,11,32,86,54,22
True,9,27,26,47,138,61,7,102,25,8,5
False,19,36,44,21,86,102,104,131,96,136,39
True,31,106,44,30,110,136,84,9,21,25,129
False,13,41,21,131,104,26,31,128,14,1,17
True,33,86,51,48,36,96,83,19,9,21,39
True,23,67,53,26,131,47,74,119,14,21,57
True,23,112,2,49,93,31,104,8,101,61,27
True,36,53,107,77,131,98,39,10,83,69,86
False,16,10,2,106,40,51,53,71,93,39,102
True,16,44,104,17,71,30,41,129,135,63,35
